## SC	SiteCatalyst SAINT Import File	v:2.1
## SC	'## SC' indicates a SiteCatalyst pre-process header. Please do not remove these lines.
## SC	D:2022-08-29 16:07:04	A:249457:101
Key	Name	Manager	Department	Brand	Type	Channel	Network	Delivery	Device
34220	Credit Sesame - Credit Attribute Test 	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34221	Credit Sesame - Credit Attribute Incumbent	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34222	Credit Sesame - Negative Item Breakdown	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34223	Credit Sesame - Negative Item Breakdown var2	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34225	Forbes - Review	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34226	New Elevation - Military	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34232	LEX_RMKTG_FC_2ZPC_2	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34234	LEX_RMKTG_FC_2ZPC_4	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34235	Noble Connections - Social Influencer 03	Online - PPC Social Prospecting	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34236	Noble Connections - Social Influencer 04	Online - PPC Social Prospecting	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34237	Noble Connections - Social Influencer 05	Online - PPC Social Prospecting	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34249	CreditAccess Email 2 - 50% Test - Retired	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34250	CreditAccess Email 3 SL Test - Retired	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34251	LEX_RMKTG_CRAS_3	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34252	Onranker- HS	Hotswap - External	Hotswap External	LexingtonLaw	Other	Other	Other	nan	nan
34255	LEX_RMKTG_FOG_NegItems_1	Remarketing - FOG Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34259	Bradley Lead Group - HS to SMS	Financial - Mortgage Broker	Finance Mortgage	LexingtonLaw	Other	Other	Other	nan	nan
34285	Lex - Invoca Call	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34290	LEX - Lex & CR - Saved Post Facebook 365 Day	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34291	Lex - Credit.com 180 Day	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34293	LAL Super Call + PiSubmit	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34297	Lex - Lookalike (US, 1%) - Lex & CR - Saved Post 365 Day	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34298	Lex - LAL - Invoca CAPI 1%	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34299	Lex - Former Clients - 2013-2020	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34300	Video View 10 Sec 365 Day	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34305	Lex - Interest - First-time buyer	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34307	Lex - Lookalike (US, 1%) - Paid Social Signups 5/20/2022	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34308	LAL CRC or Call_Conversion 30 Day - Call	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34309	LAL CRC or Call_Conversion 30 Day - PiSubmit	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34327	 NPD_ HTSP/SMS	Hotswap - External	Hotswap External	LexingtonLaw	Other	Other	Other	nan	nan
34330	LEX_RMKTG_FFHD_CharitableBanner_1A	Remarketing - FFHD Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34331	LEX_RMKTG_FFHD_CharitableBanner_1B	Remarketing - FFHD Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34332	Noble Connections -Display 07	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34334	Noble Connections - Display 10	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34335	Noble Connections - Display 09	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34337	Cordless Media - affiliate	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34338	Credit Sesame - Mobile test Negative Item Breakdown v1	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34344	Even Financial - Offerwall linkout	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34348	Noble Connections - Affiliate - Review Site	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34350	Online Affiliate - Red Ventures - Bankrate - PL Declines	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34351	Consumers Advocate - ExpandPub	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34354	LEX_RMKTG_Pending_2_SLA	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34358	LEX_RMKTG_FC_Pending_4_SLA	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34360	LEX_RMKTG_EXP_1_SLA	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34361	LEX_RMKTG_FC_EXP_1_SLB - Retired	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34363	LEX_RMKTG_FC_EXP_2_SLB	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34365	LEX_RMKTG_Aktify_ChargeOff	Remarketing - FC SMS	e5	LexingtonLaw	Other	Other	Other	nan	nan
34366	LEX_RMKTG_Aktify_FOG	Remarketing - FOG SMS	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34367	LEX_RMKTG_CRAS_Aktify	Remarketing - CA SMS	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34368	LEX_MKTG_eBook	Remarketing - SMS	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34373	LEX_RMKTG_Pending_LOT_2B	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34374	DeepSync: LR_Data_Store_Acxiom Financial > Likely In Market Timing > Home Purchase > Buy First Home 	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34377	Interest Super CRC + Call_Conversion	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34379	LEX | Social - Facebook: Website 7 Day Homepage (past customer exclusion test)	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34386	LAL - 10% CRC or Call_Conversion 30 Day RF TEST	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34387	LAL - Phone + Time spent 90 Day	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34388	Interest - Car finance Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34389	Interest - Super RF TEST	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34390	Interest Superset - Call 	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34393	DeepSync: DSL_CIS_Interest > Credit Repair > High - Call	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34394	DeepSync: DSL_CIS_Interest > Credit Repair > High - PiSubmit	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34400	LAL Super CRC + Call_Conversion	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34401	LAL - Contact + Time Spent	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34402	LAL Superset - Call	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34404	LEX | Social - Facebook: Website 7 Day Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34405	LEX | Social - Facebook: Website 14-7 Day Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34406	LEX | Social - Facebook: Website 30-14 Day Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34407	Website 180-30 Day Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34408	People who engaged with any post or ad Lex - 365 Days Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34409	Interest Super PiSubmit	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34412	Interest - Bad credit Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34413	Interest - Letter of credit	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34414	DeepSync: In Market > Financial > Any Vehicle > Credit Score: Sub Prime_20201124	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34418	PiSubmits 30 Day	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34419	Interest - Mortgage calculator Homepage	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34423	CR - Retargeting Super	Online - PPC Social Facebook	Paid Social	LexingtonLaw	Other	Other	Other	nan	nan
34424	LEX_RMKTG_Pending_Home_1A	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34425	LEX_RMKTG_Pending_Home_2A	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34426	LEX_RMKTG_Pending_Home_3A	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34427	LEX_RMKTG_Pending_Home_4A	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34428	LEX_RMKTG_Pending_Home_1B	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34429	LEX_RMKTG_Pending_Home_2B	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34430	LEX_RMKTG_Pending_Home_3B	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34431	LEX_RMKTG_Pending_Home_4B	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34432	LEX_RMKTG_Pending_1_LevelCreditA	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34433	LEX_RMKTG_Pending_1_LevelCreditB	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34434	LEX_RMKTG_FOG_1_SLA - Retired	Remarketing - FOG Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34435	LEX_RMKTG_FOG_1_SLB	Remarketing - FOG Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34436	LEX_RMKTG_ChargeOff_1_HomeGifA	Remarketing - FC Email	e5	LexingtonLaw	Other	Other	Other	nan	nan
34445	Synergy-Credit Restoration LP	Email Marketing - Networks	Email Marketing	LexingtonLaw	Other	Other	Other	nan	nan
34457	Cicola - Affiliate SMS	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34462	LEX_RMKTG_Drips_FOG_AktifyComparison	Remarketing - FOG SMS	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34464	Noble Connections - Display 17	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34465	Noble Connections - Display 18	Online - PPC Display Other	Display	LexingtonLaw	Other	Native	Native	nan	nan
34467	Noble Connections - Display 20	Online - PPC Display Other	Display	LexingtonLaw	Other	Native	Native	nan	nan
34468	Noble Connections - Display 21	Online - PPC Display Other	Display	LexingtonLaw	Other	Native	Native	nan	nan
34474	BING: MSAN_Mortgage_IM:creditreports-monitoring	Online - PPC Display Other	Display	LexingtonLaw	Other	Native	Native	nan	nan
34475	BING: MSAN_Mortgage_IM:mortgage	Online - PPC Display Other	Display	LexingtonLaw	Other	Native	Native	nan	nan
34480	 BING: MSAN_NegativeItem_IM:creditreports-monitoring	Online - PPC Display Other	Display	LexingtonLaw	Other	Native	Native	nan	nan
34483	Non-Profit, Law Collective	Offline - Affiliate	Offline Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34485	Non-Profit, Habitat For Humanity	Offline - Affiliate	Offline Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34506	Reliant Holdings - HS to SMS	Hotswap - External	Hotswap External	LexingtonLaw	Other	Other	Other	nan	nan
34509	LEX_RMKTG_CRAS_0_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34510	LEX_RMKTG_CRAS_0C_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34511	LEX_RMKTG_CRAS_0D_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34512	LEX_RMKTG_CRAS_1_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34513	LEX_RMKTG_CRAS_2_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34514	LEX_RMKTG_CRAS_3_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34515	LEX_RMKTG_CRAS_4_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34516	LEX_RMKTG_CRAS_5_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34517	LEX_RMKTG_CRAS_0_New	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34522	LEX_RMKTG_CRAS_6_v2	Remarketing - CA Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34523	OLP - HS to SMS	Hotswap - External	Hotswap External	LexingtonLaw	Other	Other	Other	nan	nan
34529	Digital PPC 003	Online - PPC Search Other	Paid Search - Non-Brand	LexingtonLaw	Other	Search	Other	nan	nan
34543	Credit Sesame - Hyper Value Test 	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34545	Credit Sesame - Pay for Delete Letter	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34551	Addshoppers	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34561	Oxford Capital -Affiliate Mortgage	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34562	Synergy - Lex Homepage Test	Email Marketing - Networks	Email Marketing	LexingtonLaw	Other	Other	Other	nan	nan
34567	Online Affiliate- Lendio	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34570	LEX_RMKTG_FOG_3_DenialA	Remarketing - FOG Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34574	LEX_RMKTG_FOG_3_DenialB	Remarketing - FOG Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34575	LEX_RMKTG_FOG_4_DenialB	Remarketing - FOG Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34576	Native - Pushnami_WF_Day1_blog	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34577	Native - Pushnami_WF_Day1_Snapshot	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34578	Native - Pushnami_WF_Day2_Convert	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34579	Native - Pushnami_WF_Day2_blog	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34580	Native - Pushnami_WF_Day2_Snapshot	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34581	Native - Pushnami_WF_Day3_Convert	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34582	Native - Pushnami_WF_Day3_blog	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34583	Native - Pushnami_WF_Day3_Snapshot	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34584	Rokt_RetargetingEmail	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34590	Jeeng_Native_Fixcredit	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34591	Jeeng_Native_mortgage	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34592	Jeeng_display_fixcredit	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34593	Jeeng_display_mortgage	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34595	Dianomi - why lex 1 	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34596	Dianomi - why lex 2	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34597	Dianomi - mortgage 1	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34598	Dianomi - mortgage 2	Online - PPC Display Prospecting	Display	LexingtonLaw	Display - Prospecting	Other	Other	nan	nan
34612	Online Affiliate- Approved Apartment Locators	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34615	Consumers Advocate - McClatchy Article 1	Brand - Direct Earned Content	Earned Media	LexingtonLaw	Other	Other	Other	nan	nan
34616	Consumers Advocate - McClatchy Article 2	Brand - Direct Earned Content	Earned Media	LexingtonLaw	Other	Other	Other	nan	nan
34617	Consumers Advocate - Money.com SEO Content Series 1	Brand - Direct Earned Content	Earned Media	LexingtonLaw	Other	Other	Other	nan	nan
34618	Consumers Advocate - Money.com SEO Content Series 2	Brand - Direct Earned Content	Earned Media	LexingtonLaw	Other	Other	Other	nan	nan
34619	Consumers Advocate - Sponsor the News	Brand - Direct Earned Content	Earned Media	LexingtonLaw	Other	Other	Other	nan	nan
34620	Affiliate - Patch - CreditRepairPros	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34624	LQ Digital - Housing list SMS 	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34626	NPD_Cicola 5	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34628	PGX Agent Onboarding	Employee and Test	Employee Test	LexingtonLaw	Other	Other	Other	nan	nan
34629	Synergy - Lex/bad-credit	Email Marketing - Networks	Email Marketing	LexingtonLaw	Other	Other	Other	nan	nan
34631	LQ Digital - rto.org SMS	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34633	Online Affiliate- New 977	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34635	Online Affiliate- New 979	Online - Affiliate NB	Affiliate	LexingtonLaw	Other	Other	Other	nan	nan
34638	Remarketing- New 1	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34639	Remarketing- New 2	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34640	Remarketing- New 3	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34641	Remarketing- New 4	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34642	Remarketing- New 5	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34643	Remarketing- New 6	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34644	Remarketing- New 7	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
34645	Remarketing- New 8	Remarketing - Email	Remarketing	LexingtonLaw	Other	Other	Other	nan	nan
